"DAY","CELL_NAME","ENBNAME","FDD_TDD","DL_EARFCN","MMM","LTE_CONG"
16/07/23,"TIZ905_L7","TIZ905","CELL_FDD",6200,"07-2023",0
16/07/23,"SGH913_L9","SGH913","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR1158_L6","MAR1158","CELL_FDD",3250,"07-2023",0
16/07/23,"ERR841_L6","ERR841","CELL_FDD",3250,"07-2023",0
16/07/23,"MEK400_L5","MEK400","CELL_FDD",3250,"07-2023",0
16/07/23,"MEK381_L8","MEK381","CELL_FDD",6200,"07-2023",0
16/07/23,"MEK704_L7","MEK704","CELL_FDD",6200,"07-2023",0
16/07/23,"ME028_L8","ME028","CELL_FDD",6200,"07-2023",0
16/07/23,"FES977_L8","FES977","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR1029_L1","MAR1029","CELL_FDD",1850,"07-2023",0
16/07/23,"SAI117_L2","SAI117","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1043_L3","MAR1043","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB939_L3","RAB939","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1349_L1","CAS1349","CELL_FDD",1850,"07-2023",0
16/07/23,"RA008_L9","RA008","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1529_L3","CAS1529","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB1027_L1","RAB1027","CELL_FDD",1850,"07-2023",0
16/07/23,"TAZ104_L3","TAZ104","CELL_FDD",1850,"07-2023",0
16/07/23,"TET879_L3","TET879","CELL_FDD",1850,"07-2023",0
16/07/23,"BEN033_L2","BEN033","CELL_FDD",1850,"07-2023",0
16/07/23,"KBG042_L5","KBG042","CELL_FDD",3250,"07-2023",0
16/07/23,"KEN905_L4","KEN905","CELL_FDD",3250,"07-2023",0
16/07/23,"NAD090_L2","NAD090","CELL_FDD",1850,"07-2023",0
16/07/23,"NAD090_L3","NAD090","CELL_FDD",1850,"07-2023",0
16/07/23,"NAD975_L2","NAD975","CELL_FDD",1850,"07-2023",0
16/07/23,"TET026_L5","TET026","CELL_FDD",3250,"07-2023",0
16/07/23,"TAO923_L7","TAO923","CELL_FDD",6200,"07-2023",1
16/07/23,"CAS1275_L9","CAS1275","CELL_FDD",6200,"07-2023",1
16/07/23,"CAS1275_L8","CAS1275","CELL_FDD",6200,"07-2023",0
16/07/23,"TEM047_L6","TEM047","CELL_FDD",3250,"07-2023",0
16/07/23,"MEK676_L2","MEK676","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN9210_L2","TAN9210","CELL_FDD",1850,"07-2023",1
16/07/23,"TEM050_L4","TEM050","CELL_FDD",3250,"07-2023",0
16/07/23,"RAB1021_L7","RAB1021","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR1249_L3","MAR1249","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB1070_L5","RAB1070","CELL_FDD",3250,"07-2023",0
16/07/23,"FE018_TDD_L2","FE018","CELL_TDD",41825,"07-2023",0
16/07/23,"TAN953_L4","TAN953","CELL_FDD",3250,"07-2023",0
16/07/23,"KBG650_L5","KBG650","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1243_L1","CAS1243","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN9059_L8","TAN9059","CELL_FDD",6200,"07-2023",0
16/07/23,"NAD1052_L2","NAD1052","CELL_FDD",1850,"07-2023",0
16/07/23,"NAD1052_L3","NAD1052","CELL_FDD",1850,"07-2023",0
16/07/23,"TGZ007_L9","TGZ007","CELL_FDD",6200,"07-2023",0
16/07/23,"KFR719_L8","KFR719","CELL_FDD",6200,"07-2023",0
16/07/23,"TIZ1020_L9","TIZ1020","CELL_FDD",6200,"07-2023",0
16/07/23,"MEK642_TDD_L2","MEK642","CELL_TDD",41825,"07-2023",0
16/07/23,"GLM002_L1","GLM002","CELL_FDD",1850,"07-2023",0
16/07/23,"SET1082_L1","SET1082","CELL_FDD",1850,"07-2023",0
16/07/23,"KFR719_L5","KFR719","CELL_FDD",3250,"07-2023",0
16/07/23,"CAB310_L3","CAB310","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB175_L9","RAB175","CELL_FDD",6200,"07-2023",0
16/07/23,"MEK062_TDD_L4","MEK062","CELL_TDD",42825,"07-2023",0
16/07/23,"MAR978_L3","MAR978","CELL_FDD",1850,"07-2023",1
16/07/23,"SE033_L5","SE033","CELL_FDD",3250,"07-2023",0
16/07/23,"TAN064_L2","TAN064","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN098_L5","TAN098","CELL_FDD",3250,"07-2023",0
16/07/23,"ZAG014_L7","ZAG014","CELL_FDD",6200,"07-2023",0
16/07/23,"AGA201_L11","AGA201","CELL_FDD",3250,"07-2023",0
16/07/23,"MAR053_L8","MAR053","CELL_FDD",6200,"07-2023",0
16/07/23,"TET845_L1","TET845","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK633_L2","MEK633","CELL_FDD",1850,"07-2023",0
16/07/23,"FE018_TDD_L3","FE018","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS1417_L3","CAS1417","CELL_FDD",1850,"07-2023",0
16/07/23,"SAF067_L1","SAF067","CELL_FDD",1850,"07-2023",0
16/07/23,"JAD311_L1","JAD311","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR330_L3","MAR330","CELL_FDD",1850,"07-2023",1
16/07/23,"AGA007_L3","AGA007","CELL_FDD",1850,"07-2023",0
16/07/23,"MRT008_L2","MRT008","CELL_FDD",1850,"07-2023",0
16/07/23,"MRT010_L3","MRT010","CELL_FDD",1850,"07-2023",1
16/07/23,"MAR108_L2","MAR108","CELL_FDD",1850,"07-2023",0
16/07/23,"TET083_L2","TET083","CELL_FDD",1850,"07-2023",0
16/07/23,"TET014_L2","TET014","CELL_FDD",1850,"07-2023",0
16/07/23,"TET014_L3","TET014","CELL_FDD",1850,"07-2023",1
16/07/23,"TET052_L2","TET052","CELL_FDD",1850,"07-2023",0
16/07/23,"TET016_L1","TET016","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK225_L7","MEK225","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1381_L9","CAS1381","CELL_FDD",6200,"07-2023",0
16/07/23,"FES933_L2","FES933","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1279_L9","CAS1279","CELL_FDD",6200,"07-2023",1
16/07/23,"BMT002_L3","BMT002","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1661_L1","CAS1661","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1628_L1","CAS1628","CELL_FDD",1850,"07-2023",0
16/07/23,"SA015_L3","SA015","CELL_FDD",1850,"07-2023",0
16/07/23,"SAF114_L1","SAF114","CELL_FDD",1850,"07-2023",0
16/07/23,"CA043_TDD_L102","CA043","CELL_TDD",41825,"07-2023",0
16/07/23,"CA032_TDD_L103","CA032","CELL_TDD",41825,"07-2023",0
16/07/23,"FES069_L5","FES069","CELL_FDD",3250,"07-2023",0
16/07/23,"KEN1079_L2","KEN1079","CELL_FDD",1850,"07-2023",0
16/07/23,"FES1019_L3","FES1019","CELL_FDD",1850,"07-2023",0
16/07/23,"OUJ822_L8","OUJ822","CELL_FDD",6200,"07-2023",0
16/07/23,"RAB058_L6","RAB058","CELL_FDD",3250,"07-2023",0
16/07/23,"RAB058_L4","RAB058","CELL_FDD",3250,"07-2023",0
16/07/23,"KSK011_L3","KSK011","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1173_L4","CAS1173","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS196_L7","CAS196","CELL_FDD",6200,"07-2023",0
16/07/23,"KEN207_L1","KEN207","CELL_FDD",1850,"07-2023",1
16/07/23,"CAS133_L8","CAS133","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS550_L4","CAS550","CELL_FDD",3250,"07-2023",0
16/07/23,"KF051_L7","KF051","CELL_FDD",6200,"07-2023",0
16/07/23,"ESS941_L7","ESS941","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS523_TDD_L106","CAS523","CELL_TDD",42825,"07-2023",0
16/07/23,"CA052_TDD_L103","CA052","CELL_TDD",41825,"07-2023",0
16/07/23,"TAH200_L3","TAH200","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1939_L6","CAS1939","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1239_L7","CAS1239","CELL_FDD",6200,"07-2023",0
16/07/23,"RAB536_L3","RAB536","CELL_FDD",1850,"07-2023",0
16/07/23,"ESS936_L8","ESS936","CELL_FDD",6200,"07-2023",0
16/07/23,"KSK300_L3","KSK300","CELL_FDD",1850,"07-2023",1
16/07/23,"MAR1130_L3","MAR1130","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1607_L2","CAS1607","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1115_L7","MAR1115","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR939_TDD_L1","MAR939","CELL_TDD",41825,"07-2023",0
16/07/23,"MAR1051_TDD_L5","MAR1051","CELL_TDD",42825,"07-2023",0
16/07/23,"CAS1414_TDD_L102","CAS1414","CELL_TDD",41825,"07-2023",0
16/07/23,"ODA013_L9","ODA013","CELL_FDD",6200,"07-2023",0
16/07/23,"GRF934_L7","GRF934","CELL_FDD",6200,"07-2023",1
16/07/23,"CAS1201_TDD_L101","CAS1201","CELL_TDD",41825,"07-2023",0
16/07/23,"KBG082_L7","KBG082","CELL_FDD",6200,"07-2023",0
16/07/23,"BRF105_L9","BRF105","CELL_FDD",6200,"07-2023",0
16/07/23,"FNI012_L4","FNI012","CELL_FDD",3250,"07-2023",1
16/07/23,"DAK134_L2","DAK134","CELL_FDD",1850,"07-2023",0
16/07/23,"DAK134_L1","DAK134","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1067_TDD_L5","MAR1067","CELL_TDD",42825,"07-2023",0
16/07/23,"MAR1067_TDD_L3","MAR1067","CELL_TDD",41825,"07-2023",0
16/07/23,"FES964_L8","FES964","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN9038_L1","TAN9038","CELL_FDD",1850,"07-2023",0
16/07/23,"BNG015_L2","BNG015","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB986_TDD_L4","RAB986","CELL_TDD",42825,"07-2023",0
16/07/23,"ESS155_L7","ESS155","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1264_TDD_L102","CAS1264","CELL_TDD",41825,"07-2023",0
16/07/23,"ALH938_L7","ALH938","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR1021_L4","MAR1021","CELL_FDD",3250,"07-2023",0
16/07/23,"TAR163_L1","TAR163","CELL_FDD",1850,"07-2023",0
16/07/23,"SAF623_L7","SAF623","CELL_FDD",6200,"07-2023",1
16/07/23,"NAD092_L9","NAD092","CELL_FDD",6200,"07-2023",0
16/07/23,"BEN911_L5","BEN911","CELL_FDD",3250,"07-2023",0
16/07/23,"CHT986_L9","CHT986","CELL_FDD",6200,"07-2023",1
16/07/23,"CHT986_L7","CHT986","CELL_FDD",6200,"07-2023",0
16/07/23,"AGA094_TDD_L3","AGA094","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS205_L5","CAS205","CELL_FDD",3250,"07-2023",0
16/07/23,"TEM047_TDD_L3","TEM047","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS1311_L8","CAS1311","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1167_L4","CAS1167","CELL_FDD",3250,"07-2023",0
16/07/23,"RAB939_L8","RAB939","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR103_L2","MAR103","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK382_L7","MEK382","CELL_FDD",6200,"07-2023",0
16/07/23,"TEM051_L8","TEM051","CELL_FDD",6200,"07-2023",0
16/07/23,"SE023_L1","SE023","CELL_FDD",1850,"07-2023",0
16/07/23,"DAK003_L5","DAK003","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1037_TDD_L104","CAS1037","CELL_TDD",42825,"07-2023",0
16/07/23,"SKL006_L9","SKL006","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN9065_L2","TAN9065","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN1020_L5","TAN1020","CELL_FDD",3250,"07-2023",0
16/07/23,"MAR1282_L7","MAR1282","CELL_FDD",6200,"07-2023",0
16/07/23,"KBG547_L1","KBG547","CELL_FDD",1850,"07-2023",1
16/07/23,"LAA047_L4","LAA047","CELL_FDD",3250,"07-2023",0
16/07/23,"GRF928_L9","GRF928","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1638_L4","CAS1638","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1430_TDD_L105","CAS1430","CELL_TDD",42825,"07-2023",0
16/07/23,"TAN988_TDD_L105","TAN988","CELL_TDD",42825,"07-2023",0
16/07/23,"BRK828_L8","BRK828","CELL_FDD",6200,"07-2023",0
16/07/23,"AGA311_L8","AGA311","CELL_FDD",6200,"07-2023",0
16/07/23,"TAR986_L3","TAR986","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1053_L7","MAR1053","CELL_FDD",6200,"07-2023",0
16/07/23,"RA020_L6","RA020","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1353_L3","CAS1353","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN036_L1","TAN036","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1081_L2","MAR1081","CELL_FDD",1850,"07-2023",0
16/07/23,"MED003_L4","MED003","CELL_FDD",3250,"07-2023",0
16/07/23,"AGA1004_L8","AGA1004","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN964_L8","TAN964","CELL_FDD",6200,"07-2023",0
16/07/23,"JAD1040_L1","JAD1040","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1530_L4","CAS1530","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1529_L4","CAS1529","CELL_FDD",3250,"07-2023",0
16/07/23,"MOH654_L5","MOH654","CELL_FDD",3250,"07-2023",0
16/07/23,"JAD655_L3","JAD655","CELL_FDD",1850,"07-2023",0
16/07/23,"SET1007_TDD_L4","SET1007","CELL_TDD",42825,"07-2023",0
16/07/23,"CAS170_L4","CAS170","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS180_L6","CAS180","CELL_FDD",3250,"07-2023",0
16/07/23,"TAN936_L2","TAN936","CELL_FDD",1850,"07-2023",1
16/07/23,"TET169_L1","TET169","CELL_FDD",1850,"07-2023",0
16/07/23,"SAF623_L6","SAF623","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1504_L1","CAS1504","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK668_L1","MEK668","CELL_FDD",1850,"07-2023",0
16/07/23,"AGA1130_L3","AGA1130","CELL_FDD",1850,"07-2023",1
16/07/23,"JAD696_L1","JAD696","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK682_L1","MEK682","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK701_L1","MEK701","CELL_FDD",1850,"07-2023",0
16/07/23,"KFR211_L6","KFR211","CELL_FDD",3250,"07-2023",0
16/07/23,"KFR211_L5","KFR211","CELL_FDD",3250,"07-2023",0
16/07/23,"FES1072_L1_4T4R","FES1072","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB1049_L9","RAB1049","CELL_FDD",6200,"07-2023",0
16/07/23,"RAG303_L5","RAG303","CELL_FDD",3250,"07-2023",0
16/07/23,"MEK390_L8","MEK390","CELL_FDD",6200,"07-2023",0
16/07/23,"MEK673_L8","MEK673","CELL_FDD",6200,"07-2023",0
16/07/23,"MEK396_L8","MEK396","CELL_FDD",6200,"07-2023",0
16/07/23,"RAB218_L3","RAB218","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB118_L1","RAB118","CELL_FDD",1850,"07-2023",0
16/07/23,"CA031_L2","CA031","CELL_FDD",1850,"07-2023",0
16/07/23,"FES101_L3","FES101","CELL_FDD",1850,"07-2023",1
16/07/23,"JAD675_L1","JAD675","CELL_FDD",1850,"07-2023",1
16/07/23,"KEN992_L1","KEN992","CELL_FDD",1850,"07-2023",0
16/07/23,"SLI056_L5","SLI056","CELL_FDD",3250,"07-2023",0
16/07/23,"MEK108_L1","MEK108","CELL_FDD",1850,"07-2023",0
16/07/23,"TAZ871_L9","TAZ871","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1384_L6","CAS1384","CELL_FDD",3250,"07-2023",0
16/07/23,"TAN9088_TDD_L5","TAN9088","CELL_TDD",42825,"07-2023",0
16/07/23,"CAS1710_L3","CAS1710","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1710_L8","CAS1710","CELL_FDD",6200,"07-2023",1
16/07/23,"RAB1027_TDD_L4","RAB1027","CELL_TDD",42825,"07-2023",0
16/07/23,"DRI001_L4","DRI001","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1775_L8","CAS1775","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1399_L7","CAS1399","CELL_FDD",6200,"07-2023",1
16/07/23,"RAB1097_L8","RAB1097","CELL_FDD",6200,"07-2023",0
16/07/23,"BEN976_L1","BEN976","CELL_FDD",1850,"07-2023",0
16/07/23,"FES1280_L1","FES1280","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK064_TDD_L3","MEK064","CELL_TDD",41825,"07-2023",1
16/07/23,"FES1092_L8","FES1092","CELL_FDD",6200,"07-2023",1
16/07/23,"FES1185_L8","FES1185","CELL_FDD",6200,"07-2023",0
16/07/23,"TAZ060_L1","TAZ060","CELL_FDD",1850,"07-2023",0
16/07/23,"TET152_L2","TET152","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK090_L4","MEK090","CELL_FDD",3250,"07-2023",0
16/07/23,"ME026_L7","ME026","CELL_FDD",6200,"07-2023",1
16/07/23,"TAO201_L7","TAO201","CELL_FDD",6200,"07-2023",1
16/07/23,"OUJ820_L8","OUJ820","CELL_FDD",6200,"07-2023",0
16/07/23,"RAB1097_L3","RAB1097","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1747_L3","CAS1747","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR046_L9","MAR046","CELL_FDD",6200,"07-2023",1
16/07/23,"TAN051_L8","TAN051","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN914_L9","TAN914","CELL_FDD",6200,"07-2023",0
16/07/23,"TAO904_L8","TAO904","CELL_FDD",6200,"07-2023",1
16/07/23,"NAD406_L7","NAD406","CELL_FDD",6200,"07-2023",1
16/07/23,"LAA120_L9","LAA120","CELL_FDD",6200,"07-2023",1
16/07/23,"TAP111_TDD_L6","TAP111","CELL_TDD",42825,"07-2023",0
16/07/23,"MAR112_TDD_L6","MAR112","CELL_TDD",42825,"07-2023",0
16/07/23,"ESS090_L1","ESS090","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS148_L5","CAS148","CELL_FDD",3250,"07-2023",0
16/07/23,"CA036_L4","CA036","CELL_FDD",3250,"07-2023",0
16/07/23,"KEN016_TDD_L5","KEN016","CELL_TDD",42825,"07-2023",0
16/07/23,"KEN996_L1","KEN996","CELL_FDD",1850,"07-2023",0
16/07/23,"RA003_TDD_L5","RA003","CELL_TDD",42825,"07-2023",0
16/07/23,"CAS1252_L6","CAS1252","CELL_FDD",3250,"07-2023",0
16/07/23,"JAD1007_L5","JAD1007","CELL_FDD",3250,"07-2023",0
16/07/23,"FES1084_L6","FES1084","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1118_TDD_L102","CAS1118","CELL_TDD",41825,"07-2023",0
16/07/23,"ASI376_L2","ASI376","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS2011_L5","CAS2011","CELL_FDD",3250,"07-2023",0
16/07/23,"AGA1135_L7","AGA1135","CELL_FDD",6200,"07-2023",1
16/07/23,"ASI367_L1","ASI367","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN008_TDD_L5","TAN008","CELL_TDD",42825,"07-2023",0
16/07/23,"CAS1408_L9","CAS1408","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1497_L8","CAS1497","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS127_L7","CAS127","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN939_L7","TAN939","CELL_FDD",6200,"07-2023",0
16/07/23,"KEN060_L6","KEN060","CELL_FDD",3250,"07-2023",0
16/07/23,"JA051_L3","JA051","CELL_FDD",1850,"07-2023",0
16/07/23,"SID155_L8","SID155","CELL_FDD",6200,"07-2023",0
16/07/23,"BOU114_L8","BOU114","CELL_FDD",6200,"07-2023",0
16/07/23,"CHI911_L8","CHI911","CELL_FDD",6200,"07-2023",1
16/07/23,"LAR904_L3","LAR904","CELL_FDD",1850,"07-2023",1
16/07/23,"KEN041_TDD_L3","KEN041","CELL_TDD",41825,"07-2023",0
16/07/23,"CA053_TDD_L103","CA053","CELL_TDD",41825,"07-2023",0
16/07/23,"RAB1052_L9","RAB1052","CELL_FDD",6200,"07-2023",1
16/07/23,"CAS133_TDD_L101","CAS133","CELL_TDD",41825,"07-2023",0
16/07/23,"RAB172_L2","RAB172","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1260_L9","CAS1260","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS194_L8","CAS194","CELL_FDD",6200,"07-2023",0
16/07/23,"CA079_L8","CA079","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS239_L7","CAS239","CELL_FDD",6200,"07-2023",0
16/07/23,"CA1036_L8","CA1036","CELL_FDD",6200,"07-2023",1
16/07/23,"RAB054_TDD_L5","RAB054","CELL_TDD",42825,"07-2023",0
16/07/23,"RAB143_TDD_L5","RAB143","CELL_TDD",42825,"07-2023",0
16/07/23,"TAN9153_L1","TAN9153","CELL_FDD",1850,"07-2023",0
16/07/23,"KEN082_TDD_L1","KEN082","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS1546_L2","CAS1546","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN116_TDD_L1","TAN116","CELL_TDD",41825,"07-2023",0
16/07/23,"SET937_L2","SET937","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1093_TDD_L4","MAR1093","CELL_TDD",42825,"07-2023",0
16/07/23,"KEN044_L4","KEN044","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1431_TDD_L102","CAS1431","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS1491_TDD_L105","CAS1491","CELL_TDD",42825,"07-2023",0
16/07/23,"CAS1071_TDD_L103","CAS1071","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS1349_L2","CAS1349","CELL_FDD",1850,"07-2023",0
16/07/23,"TEM043_L2","TEM043","CELL_FDD",1850,"07-2023",1
16/07/23,"MAR081_L2","MAR081","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR081_L3","MAR081","CELL_FDD",1850,"07-2023",0
16/07/23,"TAO925_L7","TAO925","CELL_FDD",6200,"07-2023",1
16/07/23,"LAR920_L9","LAR920","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR1154_L2","MAR1154","CELL_FDD",1850,"07-2023",0
16/07/23,"AGA1073_L1","AGA1073","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN9048_TDD_L6","TAN9048","CELL_TDD",42825,"07-2023",0
16/07/23,"TAN9048_TDD_L1","TAN9048","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS1203_L9","CAS1203","CELL_FDD",6200,"07-2023",1
16/07/23,"TAN9106_L5","TAN9106","CELL_FDD",3250,"07-2023",0
16/07/23,"FES1035_L4","FES1035","CELL_FDD",3250,"07-2023",0
16/07/23,"TEM030_L4","TEM030","CELL_FDD",3250,"07-2023",0
16/07/23,"SGH914_L7","SGH914","CELL_FDD",6200,"07-2023",0
16/07/23,"SGH908_L7","SGH908","CELL_FDD",6200,"07-2023",0
16/07/23,"MOH613_L9","MOH613","CELL_FDD",6200,"07-2023",1
16/07/23,"OLA002_L7","OLA002","CELL_FDD",6200,"07-2023",0
16/07/23,"KSK904_L8","KSK904","CELL_FDD",6200,"07-2023",0
16/07/23,"SGH917_L4","SGH917","CELL_FDD",3250,"07-2023",0
16/07/23,"MEK354_TDD_L5","MEK354","CELL_TDD",42825,"07-2023",0
16/07/23,"MEK351_TDD_L5","MEK351","CELL_TDD",42825,"07-2023",0
16/07/23,"TAN050_TDD_L3","TAN050","CELL_TDD",41825,"07-2023",0
16/07/23,"JAD662_TDD_L5","JAD662","CELL_TDD",42825,"07-2023",0
16/07/23,"ME023_L1","ME023","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1328_TDD_L101","CAS1328","CELL_TDD",41825,"07-2023",0
16/07/23,"KBG543_L9","KBG543","CELL_FDD",6200,"07-2023",0
16/07/23,"BRK824_L8","BRK824","CELL_FDD",6200,"07-2023",0
16/07/23,"GRF927_L7","GRF927","CELL_FDD",6200,"07-2023",1
16/07/23,"FNI012_L8","FNI012","CELL_FDD",6200,"07-2023",0
16/07/23,"TEM071_L4","TEM071","CELL_FDD",3250,"07-2023",0
16/07/23,"KFR701_L1","KFR701","CELL_FDD",1850,"07-2023",0
16/07/23,"GRF928_L8","GRF928","CELL_FDD",6200,"07-2023",0
16/07/23,"SAF704_L8","SAF704","CELL_FDD",6200,"07-2023",1
16/07/23,"OUJ200_L1","OUJ200","CELL_FDD",1850,"07-2023",0
16/07/23,"KB010_L1","KB010","CELL_FDD",1850,"07-2023",0
16/07/23,"ALH932_L9","ALH932","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR1221_L8","MAR1221","CELL_FDD",6200,"07-2023",1
16/07/23,"JA010_TDD_L2","JA010","CELL_TDD",41825,"07-2023",0
16/07/23,"MED309_L1","MED309","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1306_L3","CAS1306","CELL_FDD",1850,"07-2023",0
16/07/23,"BBU003_L2","BBU003","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN9137_L7","TAN9137","CELL_FDD",6200,"07-2023",1
16/07/23,"RAB1046_L1","RAB1046","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1167_L8","CAS1167","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1181_L4","CAS1181","CELL_FDD",3250,"07-2023",0
16/07/23,"MOH635_L3","MOH635","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN958_L3","TAN958","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1194_L5","CAS1194","CELL_FDD",3250,"07-2023",0
16/07/23,"MEK682_L6","MEK682","CELL_FDD",3250,"07-2023",0
16/07/23,"RAB531_L5","RAB531","CELL_FDD",3250,"07-2023",0
16/07/23,"FES1067_L2","FES1067","CELL_FDD",1850,"07-2023",0
16/07/23,"CHT993_L3","CHT993","CELL_FDD",1850,"07-2023",1
16/07/23,"OUK007_L1","OUK007","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB057_L7","RAB057","CELL_FDD",6200,"07-2023",0
16/07/23,"KB023_L2","KB023","CELL_FDD",1850,"07-2023",0
16/07/23,"BBU001_L2","BBU001","CELL_FDD",1850,"07-2023",0
16/07/23,"SA040_L2","SA040","CELL_FDD",1850,"07-2023",0
16/07/23,"JA043_L1","JA043","CELL_FDD",1850,"07-2023",0
16/07/23,"ESS902_L1","ESS902","CELL_FDD",1850,"07-2023",0
16/07/23,"KB022_L3","KB022","CELL_FDD",1850,"07-2023",0
16/07/23,"SE026_L1","SE026","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1354_L1","CAS1354","CELL_FDD",1850,"07-2023",0
16/07/23,"KEN1023_L2","KEN1023","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB997_L6","RAB997","CELL_FDD",3250,"07-2023",0
16/07/23,"BEN913_TDD_L1","BEN913","CELL_TDD",41825,"07-2023",0
